C3.Heightxcmx,C4.Weightxkgx,D1.TSV,D5.Clothing Insulation (clo),D6.Metabolic Rate (met),F4.PMV,F5.PPD,Indoor Air Temperature,Indoor Relative Humidity,Indoor Air Velocity,Summer Season,Transition Season,Winter Season,Cold zone,Hot summer and cold winter zone,Hot summer and warm winter zone ,Mild zone,Severe cold zone,Female,Male
172.0,57.0,-2.0,0.52,1.0,-0.45,9.31,23.7,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,60.0,-1.0,0.49,1.0,0.36,7.7,25.7,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,70.0,0.0,0.5,1.0,0.63,13.48,26.600000000000005,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,45.0,-1.0,0.51,1.0,0.31,7.01,26.100000000000005,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,68.0,-1.0,0.55,1.0,-0.21,5.9,26.0,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,-1.0,0.5,1.0,-1.02,27.14,23.7,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.49,1.0,-1.15,32.79,23.7,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,66.0,0.0,0.55,1.0,0.28,6.66,26.399999999999995,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
164.5,52.0,-2.0,0.8,1.0,0.37,7.82,24.899999999999995,52.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,57.0,1.0,0.62,1.0,-0.48,9.77,24.399999999999995,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156.0,52.0,0.0,0.53,1.0,-0.04,5.03,23.8,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
163.0,52.0,0.0,0.52,1.0,0.37,7.88,25.899999999999995,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,-1.0,0.39,1.0,-0.09,5.16,25.7,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172.0,57.0,0.0,0.77,1.0,-0.55,11.38,23.600000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
162.0,47.0,-2.0,0.53,1.0,-0.38,7.99,24.399999999999995,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,50.0,-2.0,0.49,1.0,-1.16,33.68,23.600000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,47.0,-2.0,0.39,1.0,-0.45,9.19,24.899999999999995,52.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,-1.0,0.75,1.0,-0.24,6.16,23.600000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
178.0,60.0,-2.0,0.49,1.0,-0.1,5.21,25.7,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,48.0,-1.0,0.76,1.0,-0.69,15.05,24.2,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,55.0,-1.0,0.39,1.0,-0.13,5.36,26.3,48.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,45.0,-1.0,0.75,1.0,0.27,6.57,27.0,45.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,56.0,-2.0,0.61,1.0,0.53,10.81,25.8,48.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,55.0,-1.0,0.53,1.0,0.43,8.9,25.7,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,85.0,0.0,0.72,1.0,-0.75,17.08,23.8,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
177.0,70.0,0.0,0.68,1.0,0.18,5.67,25.899999999999995,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
175.0,75.0,-1.0,0.43,1.0,-0.56,11.71,23.8,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,54.0,-1.0,0.52,1.0,-0.61,12.78,24.399999999999995,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,68.0,1.0,0.59,1.0,0.05,5.06,26.2,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,60.0,-1.0,0.41,1.0,-0.1,5.19,25.8,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,60.0,-1.0,0.41,1.0,0.13,5.34,26.2,47.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
161.0,54.0,-1.0,0.41,1.0,-0.9,22.05,23.600000000000005,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,57.0,0.0,0.58,1.0,-0.54,11.05,24.600000000000005,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
164.5,52.0,-3.0,0.41,1.0,-0.44,9.15,24.3,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
163.0,52.0,0.0,0.77,1.0,0.47,9.68,26.0,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,49.0,-3.0,0.39,1.0,-0.5,10.21,23.8,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,57.0,-2.0,0.52,1.0,-0.84,20.12,23.399999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
168.0,57.0,0.0,0.64,1.0,-0.43,8.84,24.7,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.0,47.0,-1.0,0.88,1.0,-0.91,22.54,24.3,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156.0,52.0,-2.0,0.55,1.0,-0.25,6.3,23.600000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
178.0,60.0,-1.0,0.58,1.0,-0.17,5.59,25.5,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,57.0,0.0,0.39,1.0,-0.4,8.32,25.0,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,60.0,-1.0,0.4,1.0,-0.67,14.49,25.0,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
161.0,54.0,-1.0,0.52,1.0,-0.4,8.32,23.2,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,55.0,-3.0,0.58,1.0,-0.28,6.67,25.399999999999995,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,56.0,-1.0,0.61,1.0,0.34,7.38,25.7,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,1.0,0.72,1.0,-1.25,37.84,23.399999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,50.0,-3.0,0.94,1.0,-0.34,7.36,23.399999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,47.0,-1.0,0.56,1.0,-0.38,7.97,24.3,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,85.0,-2.0,0.73,1.0,-0.32,7.09,25.0,52.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,52.0,-2.0,0.71,1.0,-0.35,7.63,23.600000000000005,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,70.0,0.0,0.51,1.0,0.37,7.88,26.2,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,54.0,-1.0,0.53,1.0,-0.98,25.52,23.8,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,65.0,0.0,0.7,1.0,-0.07,5.1,25.8,48.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
175.0,75.0,-1.0,0.56,1.0,-0.52,10.7,23.5,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,60.0,-1.0,0.93,1.0,-0.46,9.46,25.399999999999995,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,48.0,-1.0,0.55,1.0,-0.58,12.06,25.100000000000005,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,55.0,0.0,0.76,1.0,-0.22,6.01,26.0,49.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,66.0,2.0,0.59,1.0,0.17,5.57,26.100000000000005,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,45.0,-1.0,0.99,1.0,-0.03,5.02,26.600000000000005,46.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,1.0,0.49,1.0,-0.27,6.49,23.5,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,68.0,-1.0,0.56,1.0,-0.16,5.55,26.3,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,1.0,0.58,1.0,-0.65,13.84,24.100000000000005,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
170.0,76.0,-1.0,0.57,1.0,-0.11,5.26,24.899999999999995,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
164.5,52.0,1.0,0.94,1.0,0.22,6.0,24.3,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,52.0,-1.0,0.67,1.0,-0.38,7.99,24.399999999999995,63.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,-1.0,0.63,1.0,0.07,5.11,25.600000000000005,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,50.0,0.0,0.76,1.0,-0.81,18.86,24.399999999999995,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.49,1.0,-0.78,17.89,24.399999999999995,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,57.0,-1.0,0.54,1.0,-0.47,9.63,24.399999999999995,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.0,55.0,-1.0,0.81,1.0,-0.3,6.83,24.600000000000005,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,76.0,-2.0,0.53,1.0,-0.06,5.08,25.0,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172.0,57.0,-1.0,0.58,1.0,-0.04,5.03,24.399999999999995,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
162.0,47.0,-1.0,0.58,1.0,0.31,7.0,24.3,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,67.0,0.0,0.87,1.0,-0.39,8.27,24.3,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.0,49.0,0.0,0.53,1.0,-0.04,5.03,24.3,65.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,70.0,0.0,0.53,1.0,0.4,8.32,25.899999999999995,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,45.0,-2.0,0.58,1.0,-0.13,5.36,25.5,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
178.0,60.0,0.0,0.75,1.0,-0.02,5.01,25.7,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
163.0,52.0,-1.0,0.49,1.0,0.36,7.77,25.899999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,56.0,0.0,0.61,1.0,-0.04,5.04,25.399999999999995,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,60.0,1.0,0.52,1.0,0.53,10.9,25.3,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,60.0,-2.0,0.51,1.0,-0.26,6.38,24.8,63.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
161.0,54.0,0.0,0.75,1.0,-0.22,6.01,23.5,66.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,85.0,-1.0,0.55,1.0,0.03,5.02,25.399999999999995,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,48.0,-1.0,0.77,1.0,0.57,11.74,25.100000000000005,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,50.0,0.0,0.49,1.0,-0.52,10.7,24.399999999999995,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
175.0,75.0,1.0,0.68,1.0,-0.31,7.05,24.600000000000005,63.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
170.0,66.0,-2.0,0.52,1.0,0.02,5.01,25.399999999999995,63.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,54.0,-2.0,0.64,1.0,-0.37,7.83,24.3,65.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156.0,52.0,0.0,0.5,1.0,0.09,5.16,24.3,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
164.5,52.0,1.0,0.58,1.0,-0.11,5.25,24.600000000000005,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.56,1.0,-0.15,5.45,24.7,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,54.0,-2.0,0.56,1.0,0.08,5.13,24.600000000000005,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,55.0,0.0,0.58,1.0,0.25,6.33,26.8,51.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,55.0,1.0,0.83,1.0,0.46,9.46,26.899999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,57.0,0.0,0.58,1.0,0.67,14.39,26.5,52.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
178.0,60.0,-2.0,0.7,1.0,-0.25,6.29,25.100000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,48.0,-2.0,0.56,1.0,0.33,7.22,26.5,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,66.0,0.0,0.58,1.0,0.45,9.18,26.8,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
161.0,54.0,-1.0,0.47,1.0,0.0,5.0,23.7,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,0.0,0.49,1.0,-0.25,6.29,25.100000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172.0,85.0,0.0,0.81,1.0,-0.1,5.19,25.5,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
168.0,60.0,1.0,0.49,1.0,0.41,8.51,26.8,50.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,49.0,0.0,0.59,1.0,0.06,5.08,24.600000000000005,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,45.0,0.0,0.5,1.0,0.46,9.38,27.399999999999995,48.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,47.0,-1.0,0.77,1.0,-0.25,6.36,24.5,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156.0,52.0,-1.0,0.5,1.0,-0.59,12.39,24.100000000000005,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.94,1.0,-0.37,7.89,24.8,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,60.0,-1.0,0.56,1.0,0.01,5.0,24.5,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,50.0,1.0,0.5,1.0,-0.28,6.61,24.8,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,52.0,0.0,0.91,1.0,-0.05,5.06,24.100000000000005,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
163.0,52.0,0.0,0.57,1.0,-0.22,5.98,25.5,55.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,70.0,1.0,0.39,1.0,0.22,6.03,25.600000000000005,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,68.0,3.0,0.75,1.0,0.37,7.87,26.899999999999995,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,76.0,-1.0,0.86,1.0,-0.02,5.01,25.0,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172.0,65.0,-1.0,0.56,1.0,-0.13,5.33,25.7,53.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
161.0,54.0,-1.0,0.63,1.0,-0.34,7.48,24.399999999999995,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,67.0,0.0,0.51,1.0,-0.13,5.33,25.2,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,57.0,0.0,0.41,1.0,-0.23,6.15,24.899999999999995,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,1.0,0.58,1.0,0.09,5.17,25.7,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
177.0,70.0,1.0,0.58,1.0,0.57,11.88,25.899999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172.0,85.0,-1.0,0.69,1.0,-0.09,5.17,25.2,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
164.5,52.0,-1.0,0.97,1.0,0.02,5.01,24.8,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.41,1.0,-0.68,14.84,23.5,65.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,60.0,0.0,0.78,1.0,-0.09,5.15,25.2,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
163.0,52.0,1.0,0.99,1.0,-0.14,5.42,25.7,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,48.0,0.0,0.58,1.0,-0.56,11.68,24.3,63.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,57.0,-2.0,0.59,1.0,0.17,5.6,24.7,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160.0,54.0,-1.0,0.71,1.0,-0.39,8.24,24.899999999999995,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
178.0,60.0,-1.0,0.77,1.0,0.11,5.27,25.7,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.0,47.0,-2.0,0.59,1.0,-0.39,8.26,24.8,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,52.0,0.0,1.01,1.0,0.09,5.18,24.600000000000005,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
172.0,65.0,-1.0,0.56,1.0,-0.16,5.54,25.5,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156.0,52.0,0.0,0.49,1.0,0.35,7.58,24.5,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,55.0,-1.0,0.74,1.0,-0.16,5.55,25.100000000000005,58.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,68.0,-1.0,0.39,1.0,-0.03,5.02,25.8,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
161.0,54.0,0.0,0.89,1.0,0.02,5.01,23.399999999999995,66.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
168.0,56.0,-1.0,0.5,1.0,-0.08,5.13,25.3,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,60.0,-3.0,0.45,1.0,-0.63,13.41,24.899999999999995,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,50.0,0.0,0.93,1.0,-0.28,6.61,23.399999999999995,65.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.0,47.0,-1.0,0.87,1.0,0.27,6.54,24.7,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,67.0,0.0,0.68,1.0,-0.08,5.12,25.399999999999995,57.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165.0,60.0,-3.0,0.53,1.0,-0.45,9.28,23.7,64.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160.0,45.0,-2.0,0.51,1.0,-0.04,5.04,25.8,54.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158.0,55.0,0.0,0.51,1.0,-0.48,9.78,25.2,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
170.0,66.0,0.0,0.39,1.0,0.01,5.0,25.399999999999995,59.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
175.0,75.0,-1.0,0.75,1.0,-0.45,9.18,24.0,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
170.0,76.0,-2.0,0.53,1.0,0.08,5.14,25.0,60.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.0,49.0,0.0,0.49,1.0,0.35,7.53,24.399999999999995,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.57,1.0,-0.92,23.13,24.0,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,52.0,0.0,0.55,1.0,0.12,5.28,24.600000000000005,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,50.0,0.0,0.58,1.0,0.16,5.55,23.5,65.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,80.0,0.0,0.45,1.0,0.33,7.31,26.399999999999995,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
164.5,52.0,-1.0,0.75,1.0,-0.32,7.21,24.399999999999995,62.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
177.0,70.0,1.0,0.95,1.0,0.47,9.56,26.2,56.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156.0,52.0,0.0,0.68,1.0,0.1,5.2,24.600000000000005,61.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
